ensembl_gene_id;Log2 RPKM mean_Female;Log2 RPKM mean_Male
ENSG00000252876;0;0
ENSG00000140678;0.350573097615399;0.448138223353553
ENSG00000261245;0;0
ENSG00000156886;0.00238615531335191;0.00302760920247858
ENSG00000260757;0;0
ENSG00000156885;0;0.0355201814153224
ENSG00000176723;0.149258021779498;0.152764124708308
ENSG00000261474;0.875460565588016;0.968208827014739
ENSG00000260267;0.725053432293325;0.700503527429595
ENSG00000140691;0.346936433273011;0.354212475276651
ENSG00000140682;0.0491821289849407;0.0884454817764444
ENSG00000140675;0.00548951030353267;0.0126553536257377
ENSG00000260740;0.0624036741205443;0.0397710776835377
ENSG00000140688;1.83270098734357;1.84401654386066
ENSG00000260625;0.259964644756604;0.208325686546998
ENSG00000169877;0;0.0127707822157047
ENSG00000261648;0;0
ENSG00000213547;0;0
ENSG00000261475;0;0
ENSG00000260883;0;0
ENSG00000261741;0.0101607554392864;0.00203196522408322
ENSG00000261614;0;0
ENSG00000260010;0;0
ENSG00000237185;0;0
ENSG00000260631;0;0
ENSG00000260472;0;0
ENSG00000260568;0.0226592738864595;0.0133331667665305
ENSG00000131797;0.787237371840999;0.735600521129737
ENSG00000261731;0;0
ENSG00000197302;0.981376070740784;0.906349490652925
ENSG00000259810;0.0050289155378236;0.00764352385022268
ENSG00000261922;0;0
ENSG00000260722;0;0
ENSG00000261457;0.0174220937222353;0.00367483455105372
ENSG00000180663;0;0
ENSG00000261284;0;0
ENSG00000259874;0;0
ENSG00000185947;0.336093637512911;0.300624624230668
ENSG00000259950;0;0
ENSG00000262657;0.041198388321783;0.047309650774817
ENSG00000261289;0;0
ENSG00000197476;0;0
ENSG00000260218;0;0
ENSG00000260628;0.0804721790916932;0.0696391826908444
ENSG00000261727;0;0.0421549393990662
ENSG00000259852;0;0
ENSG00000223931;0;0
ENSG00000260048;0;0
ENSG00000198229;0;0
ENSG00000261483;0.0702215339789126;0.0101534668525068
ENSG00000260584;0.263101145710985;0.174311974887587
ENSG00000260544;0.291973062917379;0.17117803764215
ENSG00000230267;0.256218245913111;0.112596570362209
ENSG00000260847;0;0
ENSG00000260649;0;0
ENSG00000260540;0;0
ENSG00000260344;0;0
ENSG00000260575;0;0.0257555181280816
ENSG00000205456;0.121054926525967;0.0467365109588421
ENSG00000260402;0;0
ENSG00000259822;0.0519020926108543;0.019750420505253
ENSG00000261127;0;0
ENSG00000260516;0;0
ENSG00000260327;0;0
ENSG00000260866;0;0
ENSG00000260307;0;0
ENSG00000261541;0.0351231304321834;0.035219295794396
ENSG00000260662;0;0
ENSG00000261233;0;0
ENSG00000259966;0;0
ENSG00000262187;0;0
ENSG00000261111;0;0
ENSG00000261569;0;0
ENSG00000261263;0.0851978420103458;0.0366267333388028
ENSG00000260311;0;0
ENSG00000183632;0.0122308410636216;0.00078292852380786
ENSG00000260974;0;0.00922928144669238
ENSG00000261391;0;0
ENSG00000260864;0;0
ENSG00000260845;0;0
ENSG00000261108;0;0
ENSG00000260644;0.0438021782981782;0.043393956614238
ENSG00000260158;0;0.0120118263230631
ENSG00000261719;0;0.0103621754582993
ENSG00000259934;0;0
ENSG00000259303;0;0
ENSG00000260047;0;0.0142586501540251
ENSG00000214617;0.0027449110676069;0.000754196331964598
ENSG00000214614;0;0
ENSG00000261834;0;0
ENSG00000260652;0;0.0152644915955635
ENSG00000260610;0;0
ENSG00000261259;0;0
ENSG00000261704;0;0
ENSG00000233732;0;0
ENSG00000260921;0;0
ENSG00000259997;0;0
ENSG00000261224;0;0
ENSG00000260141;0.327091246470549;0.205299051960069
ENSG00000260900;0.0734766603178316;0.0441850604266132
ENSG00000261599;0.0521648500167374;0.0434320798675136
ENSG00000261682;0;0
ENSG00000259800;0;0
ENSG00000261536;0;0
ENSG00000260414;0;0
ENSG00000260419;0;0
ENSG00000205457;0.0077086165348789;0
ENSG00000260827;0;0
ENSG00000261507;0;0
ENSG00000263337;0;0
ENSG00000261509;0;0
ENSG00000261009;0;0
ENSG00000263204;0;0
ENSG00000262090;0;0
ENSG00000260626;0;0.00832525993473428
ENSG00000261200;0.0426806981703689;0.0328952504655676
ENSG00000261466;0;0
ENSG00000261405;0;0
ENSG00000263277;0;0
ENSG00000259882;0;0.014067627596395
ENSG00000260518;0.196640549074885;0.286601558312314
ENSG00000261580;0;0
ENSG00000260308;0;0.0236572487367199
ENSG00000260656;0;0.021235222232072
ENSG00000261153;0;0
ENSG00000259842;0;0
ENSG00000259680;0;0
ENSG00000260312;0;0
ENSG00000260525;0;0
ENSG00000260781;0.0176135706183267;0.0415755009649417
ENSG00000261607;0;0
ENSG00000259975;0;0
ENSG00000205452;0;0
ENSG00000198555;0;0.00097258635408407
ENSG00000261217;0;0
ENSG00000259990;0;0
ENSG00000261197;0;0
ENSG00000262561;0;0
ENSG00000261440;0;0
ENSG00000260087;0;0
ENSG00000259987;0;0
ENSG00000260207;0;0
ENSG00000260609;0;0
ENSG00000256642;0;0
ENSG00000207986;0;0
ENSG00000200434;0;0
ENSG00000260854;0;0
ENSG00000261331;0;0
ENSG00000256579;0.487666513146937;0.31647494764908
ENSG00000179755;0;0
ENSG00000261566;0;0
ENSG00000262885;0;0
ENSG00000216671;0;0
ENSG00000261053;0;0
ENSG00000260809;0;0.00339484802259211
ENSG00000259979;0;0
ENSG00000260724;0;0
ENSG00000260449;0;0
ENSG00000261800;0;0
ENSG00000261836;0;0
ENSG00000261510;0;0
ENSG00000261461;0;0
ENSG00000261608;0;0
ENSG00000260073;0;0
ENSG00000260590;0;0
ENSG00000261398;0;0
ENSG00000261274;0;0
ENSG00000260958;0;0.007762154341508
ENSG00000260967;0;0
ENSG00000260984;0;0
ENSG00000259897;0;0
ENSG00000261010;0;0
ENSG00000261752;0;0
ENSG00000221532;0;0
ENSG00000260846;0;0
ENSG00000261486;0;0
ENSG00000260427;0;0
ENSG00000260480;0;0
ENSG00000259841;0.00414363081110737;0
ENSG00000260291;0;0
ENSG00000261689;0;0
ENSG00000260598;0;0
ENSG00000260812;0;0
ENSG00000260680;0;0
ENSG00000261299;0;0
ENSG00000214581;0;0
ENSG00000261711;0.0490457114887336;0.0243977650227441
ENSG00000260153;0;0
ENSG00000259836;0;0
ENSG00000261350;0;0.00486041395086432
ENSG00000260341;0;0
ENSG00000261445;0;0
ENSG00000260857;0;0
ENSG00000261733;0;0
ENSG00000259996;0;0
ENSG00000260994;0;0
ENSG00000261046;0;0
ENSG00000260134;0;0
ENSG00000260746;0;0
ENSG00000259791;0;0
ENSG00000260522;0;0
ENSG00000251915;0;0
ENSG00000222207;0;0
ENSG00000241141;0;0
ENSG00000251924;0;0
ENSG00000252624;0;0
ENSG00000240649;0;0
ENSG00000261122;0;0
ENSG00000252094;0;0
ENSG00000241310;0;0
ENSG00000251945;0;0
ENSG00000252043;0;0
ENSG00000252182;0;0
ENSG00000252389;0;0
ENSG00000243748;0;0
ENSG00000239768;0;0
ENSG00000244647;0;0
ENSG00000241463;0;0
ENSG00000243301;0;0
ENSG00000253055;0;0
ENSG00000243850;0;0
ENSG00000252647;0;0
ENSG00000252268;0;0
ENSG00000239287;0;0
ENSG00000251760;0;0
ENSG00000251717;0;0
ENSG00000252806;0;0
ENSG00000252673;0;0
ENSG00000252587;0;0
ENSG00000252936;0;0
ENSG00000260611;0;0.00185690811389993
ENSG00000261620;0;0.00808275892330756
ENSG00000261515;0;0
ENSG00000261782;0;0
ENSG00000221580;0;0
ENSG00000261084;0;0
ENSG00000261239;0.00382799366068039;0.00256768718635457
ENSG00000199448;0;0
ENSG00000261356;0;0
ENSG00000260251;0;0.0033328732333698
ENSG00000171241;0.0881819004768519;0.155732157384947
ENSG00000261512;0.118556761245756;0.0996069026987585
ENSG00000259856;0;0.0981849192464596
ENSG00000260909;0;0
ENSG00000069329;2.65402940305038;2.42443200120434
ENSG00000261131;0.245764971078447;0.280415090561225
ENSG00000091651;1.00718178422513;1.02483676760944
ENSG00000261788;0.108059530167291;0.262744979291931
ENSG00000140795;0.153629542497511;0.168523388728916
ENSG00000260782;0.0199382667690203;0.0289902561101798
ENSG00000155330;0.992605894993887;0.964343421782293
ENSG00000260889;0;0
ENSG00000261725;0;0
ENSG00000166123;1.36302670065468;1.54750889678987
ENSG00000069345;2.66391000723094;2.49754690249595
ENSG00000261173;0.260702094434962;0.305552911741524
ENSG00000259821;0;0
ENSG00000259983;0;0
ENSG00000171208;1.79605184113127;1.78386954286856
ENSG00000238834;0.869365390076207;0.780003273237679
ENSG00000260281;0.218171664151272;0.113981126338192
ENSG00000239840;0.108777364057704;0.103824323021496
ENSG00000129636;2.76480050045985;2.66248697697144
ENSG00000260744;0;0.00624918742158
ENSG00000260012;0;0.0151480081928793
ENSG00000261369;0;0.00666652227398014
ENSG00000222767;0.620955714203615;0.700835730884141
ENSG00000212290;0;0
ENSG00000102893;1.71563419707959;1.60509640977254
ENSG00000244663;0.0362189274329012;0.066585823695798
ENSG00000222268;0.10573373204066;0.307971111069748
ENSG00000262038;0.352083229072464;0.252511957939737
ENSG00000259866;0;0
ENSG00000261336;0;0.00130776118679449
ENSG00000259918;0;0.0135309005273343
ENSG00000261231;0.0202071539648394;0.0486828733624654
ENSG00000260497;0;0
ENSG00000261325;0.840444812117459;0.562135470509161
ENSG00000260450;0.0218921707589692;0.0474256685042077
ENSG00000261017;0;0.00853685722211042
ENSG00000140798;0.362400993751433;0.309448342420161
ENSG00000261538;0;0.00571108616502246
ENSG00000121270;0.0368308926531414;0.0455850621824002
ENSG00000102910;2.31115534668069;2.19917387742285
ENSG00000240793;0;0.0119530165109344
ENSG00000259778;0;0
ENSG00000196470;0.930160213186867;0.85000118277395
ENSG00000239138;0;0
ENSG00000261802;0;0
ENSG00000260688;0;0
ENSG00000239013;0;0
ENSG00000260347;0;0
ENSG00000102921;1.19304746245938;1.13627152971751
ENSG00000261267;0;0
ENSG00000243609;0.215456663924834;0.296154562794462
ENSG00000260033;0;0
ENSG00000259912;0;0
ENSG00000260086;0.0514518372805231;0.0724013422052557
ENSG00000260052;0.0668159523061752;0.0555222214500564
ENSG00000220993;0.242637553827352;0.0241555385676966
ENSG00000239038;0;0
ENSG00000260726;0;0.0200675444274845
ENSG00000222170;0;0
ENSG00000260184;0;0
ENSG00000260067;0;0
ENSG00000261421;0;0
ENSG00000261815;0;0
ENSG00000102924;0.470876108605992;0.567538657889128
ENSG00000260614;0.108537028262731;0.212040091388654
ENSG00000259957;0.0648981195402508;0.0907695530010992
ENSG00000259839;0.0392254036215266;0.0826045225631853
ENSG00000260769;0.0266530475091626;0.0687818476048815
ENSG00000166152;0;0
ENSG00000262950;0;0
ENSG00000263110;0;0
ENSG00000261623;0;0
ENSG00000102935;0.519444083635786;0.460920149948888
ENSG00000260089;0.128471158953609;0.0639253167026257
ENSG00000221134;0;0
ENSG00000260024;0.0507235118172104;0
ENSG00000259978;0;0
ENSG00000261751;0;0
ENSG00000244551;0;0
ENSG00000205423;1.13926397667638;1.05477257523313
ENSG00000259843;0.0485199664523777;0.0206493296125666
ENSG00000261835;0;0
ENSG00000260298;0.0113217195297588;0.00701688027917908
ENSG00000155393;1.16999742751641;1.10652684235073
ENSG00000202124;0.34363159891169;0.310096922253552
ENSG00000260381;0;0
ENSG00000260031;0;0
ENSG00000252526;0;0
ENSG00000121274;1.05168336154237;0.949572984715575
ENSG00000121281;0.485097562596253;0.634940731964982
ENSG00000166164;1.27148106986172;1.22807769818853
ENSG00000238544;0.576614173286523;0.647043435130666
ENSG00000244679;0;0
ENSG00000261393;0;0.0137953469016956
ENSG00000261092;0;0
ENSG00000260573;0;0.00901230974157508
ENSG00000252077;0;0
ENSG00000140807;0.325549259392584;0.604572870001459
ENSG00000260029;0;0
ENSG00000205414;0.00496791593878192;0.00095134974928031
ENSG00000261685;0.224415028549157;0.437927296338967
ENSG00000260249;0.0322467683556785;0.0375601870372197
ENSG00000167208;0.0190914634522884;0.0341247304889495
ENSG00000167207;0.010107262309793;0.0265389530772178
ENSG00000261644;0.0317019767205681;0.0241684350464069
ENSG00000260929;0.0929330969462109;0.0432621504442568
ENSG00000083799;1.94700950115925;1.91302664925951
ENSG00000260616;0;0.00300294319296174
ENSG00000261703;0.133274303506749;0.111368042597543
ENSG00000260042;0;0.0272008469499277
ENSG00000199771;0;0.0223812349212764
ENSG00000263082;0;0.00503757542695257
ENSG00000261241;0;0
ENSG00000261637;0;0
ENSG00000260605;0.0414765512719292;0
ENSG00000260620;0;0
ENSG00000261282;0;0
ENSG00000103449;0.843570656951252;0.923922117351392
ENSG00000261238;0;0.0104968020731569
ENSG00000261047;0.165643679915307;0.0933319171810442
ENSG00000260818;0.135801301834797;0.129561654081911
ENSG00000260850;0;0
ENSG00000224578;0.20742219085019;0.291943627761839
ENSG00000223168;0;0
ENSG00000260057;0;0
ENSG00000261190;0;0
ENSG00000261470;0;0
ENSG00000260268;0;0.00582765778406457
ENSG00000261749;0;0
ENSG00000260975;0.12619719727073;0.130009009448266
ENSG00000260478;0;0
ENSG00000221515;0;0
ENSG00000260887;0;0
ENSG00000103460;0.3553745228328;0.449115940938474
ENSG00000249231;0;0.00314919489940784
ENSG00000260963;0;0
ENSG00000260393;0;0
ENSG00000261261;0;0
ENSG00000234337;0;0
ENSG00000260326;0;0
ENSG00000260258;0;0
ENSG00000260939;0;0.00261499595739034
ENSG00000261550;0;0.0302402127239803
ENSG00000261344;0.0220493188466115;0.025203288957054
ENSG00000177200;2.32469409624897;2.24739207564757
ENSG00000261291;0.694099733872077;0.610325888666818
ENSG00000212582;0.125125565016031;0
ENSG00000261056;0.713788030895519;0.704232856950533
ENSG00000238645;0.114614777842184;0.0229209330049526
ENSG00000202193;0;0
ENSG00000259962;0;0
ENSG00000260078;0;0.00109835542347084
ENSG00000261804;0.17748016907247;0.156719213409169
ENSG00000262714;0;0.00228519379396248
ENSG00000103479;1.90613470842429;1.78824651636896
ENSG00000252569;0;0
ENSG00000259926;0.297721552980898;0.280013587845341
ENSG00000262557;0.364978184811863;0.305106436755519
ENSG00000166971;1.67237996042456;1.51520810278686
ENSG00000103494;0.841483661452246;0.791385488282336
ENSG00000140718;1.74627579964978;1.60695430383277
ENSG00000261630;0;0
ENSG00000260194;0;0
ENSG00000261389;0.537270772248939;0.514761368183063
ENSG00000261049;0;0
ENSG00000260936;0.566082325304371;0.58803644836835
ENSG00000214696;0;0
ENSG00000259759;0;0
ENSG00000259517;0;0
ENSG00000177508;0.00471620727062669;0.0083643990098236
ENSG00000261803;0;0
ENSG00000261171;0;0
ENSG00000245694;0.0270491184766651;0.0404567128729437
ENSG00000176842;0.0043123280021292;0.0025049280383771
ENSG00000259711;0;0
ENSG00000259725;0;0
ENSG00000260147;0;0
ENSG00000259283;0;0
ENSG00000239555;0;0
ENSG00000159387;0.00361034413215801;0.0038880972849551
ENSG00000263207;0;0
ENSG00000240760;0;0
ENSG00000087245;0.0869912159389988;0.315135189172679
ENSG00000260135;0;0
ENSG00000087253;0.361848438202484;0.686501521324601
ENSG00000261997;0.0628077946453957;0.143710165595391
ENSG00000256812;0.059234322681183;0.118056420094463
ENSG00000103546;0.00896689817145936;0.0126031585558704
ENSG00000260765;0;0
ENSG00000228695;0;0.025012190015488
ENSG00000198848;0.0493482509459665;0.273506113116031
ENSG00000159398;0.0303573266295015;0.0504483052861062
ENSG00000246379;0.430134277597777;0.399470681374052
ENSG00000260041;0;0
ENSG00000261013;0.292744164929589;0.366968644930464
ENSG00000087258;2.42418181854806;2.42600009979414
ENSG00000261439;0.0692587751799398;0.0584232502569329
ENSG00000260198;0.458205097435061;0.365733173968906
ENSG00000259860;0;0.00484196575781279
ENSG00000159461;2.42789835189414;2.33401717986653
ENSG00000260621;0;0
ENSG00000167005;3.13510893699633;3.1143787072562
ENSG00000087263;1.16695505612764;1.14776314560992
ENSG00000125124;2.02162171176332;1.99791680290412
ENSG00000102891;0;0
ENSG00000087250;4.5068035670922;4.60620845064708
ENSG00000125148;2.10360668393193;2.55457811842459
ENSG00000260823;0.05431127622628;0
ENSG00000260549;0.367488302656083;0.564971981334471
ENSG00000169715;2.48708458522996;2.8353546196353
ENSG00000205364;1.23643402338922;1.96474126691476
ENSG00000255986;0.0243427759813423;0.0146108727729101
ENSG00000205362;0;0.27741557904753
ENSG00000205361;0;0.087251815520774
ENSG00000205360;0;0
ENSG00000259923;0;0
ENSG00000169688;0;0
ENSG00000198417;0.760703433208421;0.917958077798917
ENSG00000125144;0.90641036086331;1.5966841418472
ENSG00000205358;0.0825636094278322;0.20648285885002
ENSG00000187193;0.786874174504322;1.20419943894122
ENSG00000259827;0;0
ENSG00000261429;0.0205381760932462;0.00956412908923822
ENSG00000261302;0.269808335866323;0.196471909945865
ENSG00000102900;1.27739961295099;1.2292010825963
ENSG00000207649;0.383127554244093;0.304716953113561
ENSG00000070915;0.00198680724624034;0.00936948940947009
ENSG00000243988;0;0.0136266005030463
ENSG00000051108;1.97050842881967;1.91069027919528
ENSG00000261270;0.311390985135504;0.354836379930877
ENSG00000261114;0.196869584296258;0.346164779095447
ENSG00000244702;0;0
ENSG00000087237;0.00588100771460851;0.0659264406140737
ENSG00000140853;0.0959383048862464;0.150886190533435
ENSG00000259922;0;0
ENSG00000260145;0;0
ENSG00000260148;0.0257995590210579;0.010081580583388
ENSG00000140848;0.607790896126323;0.672159911242248
ENSG00000172775;2.51967115450058;2.43578692566763
ENSG00000159579;1.24876031793304;1.22000754335508
ENSG00000102931;2.71666463273354;2.52087999755264
ENSG00000260038;0.489976378764726;0.36181091891507
ENSG00000260946;0.252929815769043;0.381158308042401
ENSG00000102934;1.67694694691218;1.93909276591333
ENSG00000260965;0;0
ENSG00000102962;0;0.00614040405851617
ENSG00000006210;1.92274355266706;2.04820595900859
ENSG00000102970;0;0.0124249158728562
ENSG00000005194;1.80129828392977;1.64415216633604
ENSG00000088682;1.28675950264446;1.32153855244259
ENSG00000260345;0;0
ENSG00000102978;1.82984741173912;1.73410502212484
ENSG00000125170;0.887567594199455;0.842517882842595
ENSG00000135736;0.046818883158724;0.0798687730120459
ENSG00000159618;0.0229128108872772;0.0266006389025647
ENSG00000260828;0;0.00414684622875598
ENSG00000205336;1.3960890210853;1.55729910078723
ENSG00000261633;0;0.0237589680961517
ENSG00000182885;0.00682320889233641;0.00954606587176952
ENSG00000260467;0;0
ENSG00000159625;0.0423097470989489;0.0326911785106026
ENSG00000260438;0;0.00287487610109814
ENSG00000140854;1.3913226191171;1.38292567168862
ENSG00000140859;0.757953938820268;0.726624801828987
ENSG00000187185;0;0.00159915851284362
ENSG00000206833;0;0
ENSG00000070729;0.358458091276821;0.398607307788158
ENSG00000159648;0.0313347771260705;0.0396676314100586
ENSG00000166188;0.456941007895996;0.402824944221316
ENSG00000103005;0.385202311873451;0.336824001429781
ENSG00000102996;0.460291253575198;0.385649488181269
ENSG00000207173;0;0
ENSG00000261151;0;0
ENSG00000070761;1.76072543923765;1.69296988025787
ENSG00000260545;0;0
ENSG00000260927;0.041972483499081;0.0978943941535811
ENSG00000070770;1.53917826199571;1.48132866053177
ENSG00000260867;0;0.0084093774636904
ENSG00000240863;0;0
ENSG00000103021;1.19376163708161;1.14847726801596
ENSG00000103023;0.011588678996596;0.001594627979516
ENSG00000203343;0;0
ENSG00000181938;0.135442198380637;0.150911155967589
ENSG00000212379;0;0
ENSG00000261078;0;0
ENSG00000252271;0;0
ENSG00000260186;0;0
ENSG00000103034;4.06476707126887;3.94231602702846
ENSG00000200556;0.967270594822009;0.45122863739594
ENSG00000103037;0.93980836424895;0.810952641559111
ENSG00000125107;1.96425824727835;1.95014080271221
ENSG00000207493;0.395536063303863;0.414738218729081
ENSG00000206952;1.26198555185899;0.917829807469182
ENSG00000260865;0.251990827218688;0.270785648975195
ENSG00000239121;0;0
ENSG00000103042;0.644153898417011;0.671405609592993
ENSG00000125166;2.97143695516656;2.6665648392099
ENSG00000240645;0.609489348975302;0.469909645815898
ENSG00000245768;0.12364069276964;0.0799315475970726
ENSG00000200424;0;0
ENSG00000244003;0.0417584962163388;0.0905047848011621
ENSG00000260451;0.101649872752399;0.108803250018274
ENSG00000242423;0.0749714375925386;0.0808155434362581
ENSG00000261638;0;0
ENSG00000244043;0.0932860072754031;0.0482138750390114
ENSG00000261144;0;0
ENSG00000238601;0;0.030553296169464
ENSG00000200062;0;0
ENSG00000260240;0;0
ENSG00000252830;0;0
ENSG00000260013;0;0.00411047300429096
ENSG00000261807;0.00558770431859197;0.00628388156876156
ENSG00000261278;0;0
ENSG00000261590;0;0
ENSG00000261436;0.0683019191665309;0.0308293688881159
ENSG00000261310;0.0638082163784573;0.0172695090776949
ENSG00000259844;0;0
ENSG00000261178;0.00878733570242016;0
ENSG00000224631;0.148899204887251;0.123091391305267
ENSG00000150394;2.25604467495009;2.31235406124477
ENSG00000260600;0.328997058753953;0.27310060202041
ENSG00000201289;0.367416558795754;0.201842721812737
ENSG00000260115;0.0171067579064466;0
ENSG00000207441;0;0
ENSG00000237901;0;0.00619045401254236
ENSG00000238507;0;0
ENSG00000231589;0.021853233125248;0.0195317644197741
ENSG00000260332;0;0.0353591810869433
ENSG00000223123;0;0.0578020019492218
ENSG00000262394;0.0470159684015317;0.0587788626709444
ENSG00000261502;0.0316126400449796;0.0442928830217371
ENSG00000261199;0.175096773973767;0.143795777556763
ENSG00000260658;0.19743536484299;0.264814096789959
ENSG00000241808;0.0314048589396761;0.0327561538560004
ENSG00000261743;0;0
ENSG00000259864;0;0
ENSG00000261014;0;0
ENSG00000261653;0.0108421750567167;0.00909019123053426
ENSG00000260715;0;0.00373822942296384
ENSG00000261028;0;0.0128000756461714
ENSG00000260668;0;0.00440156317402614
ENSG00000259846;0.148985256455411;0.358349727033121
ENSG00000259859;0;0.0469803649049485
ENSG00000260187;0;0.0464520370760493
ENSG00000260068;0;0.0266418454036182
ENSG00000140937;1.1102476055002;1.33571936925277
ENSG00000259847;0.0137399002547137;0.00263151308604906
ENSG00000260834;0.00836839237030182;0.017833331033251
ENSG00000260364;0.245351574559384;0.191274788707033
ENSG00000261742;0.011715754283805;0.024906140439036
ENSG00000261818;0;0
ENSG00000260004;0;0
ENSG00000260695;0;0.00105155325599227
ENSG00000261234;0;0
ENSG00000201999;0;0
ENSG00000179776;0.324620069951997;0.464264527735194
ENSG00000246898;0.0616164568681973;0.0719706282779269
ENSG00000166546;0.185232544883809;0.181186763368806
ENSG00000260146;0;0.0065443669876098
ENSG00000261656;0;0.0355546864875587
ENSG00000166548;1.15048713618518;1.19866294946305
ENSG00000260851;0;0.0112476305724788
ENSG00000247270;0.0881723095707521;0.105610529996497
ENSG00000260755;0;0.00933678092231304
ENSG00000261519;0.0128088625420896;0.0146378805210222
ENSG00000223154;0;0
ENSG00000217555;0.6943398937396;0.752747255921423
ENSG00000254788;0;0.0104291436251054
ENSG00000089505;0.195520419149844;0.203354125629873
ENSG00000140932;0.0420803017290154;0.0526023056364749
ENSG00000260650;0.10665192731472;0.240327787881928
ENSG00000140931;0.154568440401636;0.269298475743424
ENSG00000183723;2.6967332215313;2.79861245088724
ENSG00000135720;3.18396119677853;3.07781473998977
ENSG00000260465;0.0204470327591641;0.0333732562047697
ENSG00000260558;0;0
ENSG00000246777;0.0418438287441289;0.0306042512190661
ENSG00000249961;0.0502606059136818;0.0442876954087874
ENSG00000159593;1.8087292643495;1.70586512944003
ENSG00000258122;0.234639314008924;0.225622363570957
ENSG00000168748;0.811222491215129;0.680558182284049
ENSG00000172840;0.942474123551149;0.8136199790296
ENSG00000261705;0.740368316641688;0.730149452903603
ENSG00000261088;0.667595177252532;0.628521909638516
ENSG00000166589;0;0
ENSG00000166592;0.117320003919144;0.166406657248407
ENSG00000166595;2.40005745352548;2.34490240243937
ENSG00000172831;1.16878502769281;1.26002840511132
ENSG00000172828;0.182196039739862;0.185619100196182
ENSG00000172824;1.80989416144833;1.86822045542407
ENSG00000067955;0.884154976147515;1.07830338633866
ENSG00000125149;1.05293791098246;1.0177782733464
ENSG00000237172;0.343247192716193;0.366598958632843
ENSG00000102871;0.237757263459381;0.328005253976921
ENSG00000135722;0.0510804103669038;0.0646110404596095
ENSG00000102878;0.838333603445267;0.754699012662421
ENSG00000140939;0.710654453943626;0.62546839608919
ENSG00000196123;1.54807346172355;1.49909768469901
ENSG00000179044;0.0119299924075976;0.0233990504940732
ENSG00000205250;1.2873777983943;1.23998019375414
ENSG00000102890;0.0561523730230253;0.0691341965450475
ENSG00000207948;0.422949821448052;0.115608630974861
ENSG00000125122;0.306446416697317;0.410853965381239
ENSG00000237102;0;0
ENSG00000168701;1.14706097242196;1.19405799456913
ENSG00000135723;0.183276788710976;0.294916971208939
ENSG00000135740;0.399038472896;0.428713001973887
ENSG00000262691;0.18093641238803;0.169009450927071
ENSG00000196155;0.0767283288028947;0.0942464875194388
ENSG00000168676;0.00664156417393925;0.0235576537130549
ENSG00000201201;0;0
ENSG00000159708;0.0370378110778928;0.0788026951953493
ENSG00000159713;1.27596668416941;1.53282161629283
ENSG00000239194;0;0
ENSG00000159714;0.346660194404024;0.328593964494996
ENSG00000176387;0.0584452848160715;0.0609484916206145
ENSG00000261320;0;0
ENSG00000203401;0;0
ENSG00000262839;0;0
ENSG00000159720;1.92789971329428;1.81015517190322
ENSG00000159723;0;0.0385560221132205
ENSG00000261255;0.616655213402596;0.496441829990955
ENSG00000039523;1.04938300288585;0.979092009334055
ENSG00000261396;0.0456362932003719;0.0262185911241569
ENSG00000259945;0.0361124709180638;0.0335455536623382
ENSG00000260894;0.0581685565063405;0.0527081470796136
ENSG00000261386;0.33867533043425;0.46411709558615
ENSG00000259804;0.306655075198803;0.319035214581787
ENSG00000102974;1.9259766193784;1.79908446291746
ENSG00000237718;0;0
ENSG00000159753;0.775504084778861;0.671679200992608
ENSG00000102977;1.01232709113204;0.908439369659995
ENSG00000102981;1.60314896457487;1.47101820248215
ENSG00000124074;0.662223163632019;0.561485525783312
ENSG00000159761;0.257363446712353;0.28594417377766
ENSG00000141098;1.82854626318035;1.6378829025971
ENSG00000141084;0.675202579693877;0.683973925659386
ENSG00000102904;0.415603118777867;0.432629685735577
ENSG00000102901;1.03898327859257;1.0487184279352
ENSG00000168286;1.42990705643631;1.33440907119387
ENSG00000102898;1.99785928662195;2.05518033862127
ENSG00000262141;0;0
ENSG00000038358;1.21690479764975;1.15250580761159
ENSG00000221526;0;0
ENSG00000263126;0.0403144894987109;0.0469959724834798
ENSG00000188038;0;0.0165585725819975
ENSG00000159792;0.540273282789912;0.678126672304578
ENSG00000141086;0.00902286928499952;0.011893650126793
ENSG00000261884;0.0900624246475081;0.0964617453087491
ENSG00000205220;0.0287753983717226;0.0220587563802069
ENSG00000213398;0.252684293159397;0.327404966311638
ENSG00000124067;0.436915494414603;0.492960168166226
ENSG00000141096;0.00607585357490186;0.0131316496394495
ENSG00000167261;0.055133880811112;0.0844370382961837
ENSG00000167264;0.50262841148532;0.557631264740389
ENSG00000262962;0;0
ENSG00000263201;0;0
ENSG00000202336;0;0
ENSG00000182810;0.584417175990495;0.541683394247715
ENSG00000221789;0;0
ENSG00000261864;0;0.0313848568468398
ENSG00000072736;0.980976556775607;0.885251625560617
ENSG00000201850;0;0
ENSG00000212445;0.324632235231539;0.193560971614876
ENSG00000262514;0.229216851768706;0.172278604569143
ENSG00000240435;0.463705452165616;0.27788073631708
ENSG00000260891;0;0
ENSG00000263276;0.143098181748952;0.122085597986195
ENSG00000262160;0;0.00793318161622683
ENSG00000103067;0.00880780799476016;0.00410396321598847
ENSG00000261469;0;0
ENSG00000103066;0.572344933021247;0.695965977630949
ENSG00000260441;0;0.0047428027080518
ENSG00000103064;0.973093333574274;0.880945408944424
ENSG00000252026;0.235641522297006;0.023430501453577
ENSG00000103061;0.746772193633505;0.726308144521687
